# Command: 
# structures were superimposed onto reference structure
# lag time set to 1 frames
# output dimension for PCA set to 2
# output dimension for TICA set to 2
# number of top principle components passed to time-lagged t-SNE set to 50
# output dimension for t-SNE and time-lagged t-SNE set to 2
# perplexity of t-SNE set to 10.000000
# perplexity of time-lagged t-SNE set to 10.000000
# early_exaggeration set to 12.000000
# structure_ID PCA1 PCA2 TICA1 TICA2 tSNE1 tSNE2 tltSNE1 tltSNE2
 275 -9.537799 7.052129 -0.982192 -1.727030 -13.020665 -40.306335 29.011362 25.716032
 276 -9.711720 5.651105 -0.926235 -0.944533 -12.919638 -39.796329 29.017462 25.726130
 277 -8.036777 2.713624 -1.272564 -1.244628 -12.831754 -39.881618 29.006847 25.735119
 278 -7.782288 4.447968 -1.557218 -0.943222 -12.743754 -39.793777 29.007530 25.741854
 279 -12.044168 5.967268 -0.176260 -0.702727 -11.567283 -36.326134 -12.764966 32.063503
 280 -10.138223 7.252306 -0.307982 -0.901699 -13.772192 -36.569656 -12.784710 32.066170
 281 5.421708 -1.358983 0.206308 -0.874195 68.998795 57.551235 -60.398697 -23.942610
 282 8.183852 3.700507 0.101318 -0.431937 51.409286 54.559307 -59.360939 -23.015253
 283 12.015600 -4.757871 -0.020703 -0.668430 68.321259 58.257244 -59.601318 -22.893339
 284 8.459313 -5.207275 0.005184 -0.755916 68.421516 58.215424 -59.735405 -23.083885
 285 8.082801 -9.340267 -0.064171 -0.827909 69.358330 55.955246 -60.342796 -23.418230
 286 3.123667 -9.801988 0.226112 -0.779068 69.495598 55.849319 -60.521729 -23.347300
 287 14.888398 -4.256318 0.144750 -0.183654 65.920517 56.722649 -60.726830 -22.867508
 288 14.108473 -2.151312 0.240388 -0.073206 65.994942 56.795036 -60.376598 -21.848572
 289 14.311282 -6.012142 0.135905 -0.183398 66.089806 56.768242 -60.392551 -21.791515
 290 11.565442 -4.933247 0.305407 -0.181147 66.230667 56.885891 -60.332016 -21.793442
 291 9.997376 -7.381775 0.191967 -0.839097 68.390015 56.560509 -59.614738 -21.644463
 292 9.491452 -1.580141 0.290985 -0.308315 66.985130 58.280907 -59.650272 -21.622225
 293 10.233150 -2.783740 0.351741 -0.350640 66.884300 58.147110 -59.432049 -21.459869
 294 10.182826 -0.690037 0.106234 -0.195413 66.748779 58.365490 -59.324303 -21.376102
 295 7.572093 1.618611 -0.074592 -0.052890 66.463364 58.927708 -59.063072 -21.235542
 296 4.885111 2.193015 -0.180688 -0.268880 65.932045 59.748135 -57.289650 -19.551430
 297 5.699493 3.782101 -0.244855 -0.558729 65.893219 59.806705 -57.268738 -19.528233
 298 5.896090 3.089745 -0.362272 -0.468364 65.874344 59.835766 -57.258270 -19.521246
 299 0.839211 7.033558 0.074361 -0.747131 7.505993 14.487185 -48.220787 3.812226
 300 5.962860 2.906321 -0.678747 -1.445553 6.941524 14.479512 38.561565 -60.590256
 301 7.463527 13.521885 -0.633541 -1.153408 22.402826 -13.626745 38.771809 -60.713608
 302 6.763136 14.715120 -0.721175 -1.628261 22.326677 -13.785088 39.096619 -60.905296
 303 -5.687109 11.659274 -0.629616 -1.583695 -3.383122 -25.888332 39.851582 -61.346622
 304 -4.074125 17.734133 -0.367492 -1.395945 -2.797507 -25.654980 40.369331 -61.652054
 305 -8.492120 17.053560 -0.057879 -1.355119 -3.382715 -25.968979 40.652836 -61.783932
 306 -6.682983 9.896490 -0.056686 -1.810594 -5.333286 -26.802746 41.832954 -62.219334
 307 1.681688 17.669979 -0.523199 -1.956067 -2.726196 -25.601448 40.663681 -61.819481
 308 -12.398583 16.468258 -0.006683 -1.848537 -4.139451 -27.306726 42.117977 -62.979065
 309 -18.882185 7.916764 -0.468215 -1.460188 -4.601020 -28.686516 42.211773 -63.339275
 310 -12.184359 8.762739 -0.146006 -1.381203 -5.011567 -27.999607 42.103569 -63.079147
 311 -3.400173 11.012851 -0.092526 -1.729529 -5.098253 -26.368717 42.260075 -62.801636
 312 -5.290184 7.439011 -0.091881 -1.563687 -5.636994 -27.148251 42.436996 -62.689404
 313 -5.061748 9.589955 -0.053489 -1.615260 -4.909850 -26.082767 41.926651 -62.147713
 314 -3.442899 8.961849 0.129026 -1.417551 -5.018339 -26.183661 41.957859 -62.026737
 315 -4.545800 3.633165 0.400347 -1.535621 -5.358815 -26.464142 42.052723 -62.117821
 316 -9.195590 9.363769 0.083259 -1.642277 -5.688467 -27.426735 43.194523 -62.795696
 317 -8.339207 1.958374 -0.485876 -1.526339 -6.737863 -28.041714 43.782356 -63.027561
 318 -7.787687 2.683148 -0.603570 -1.310011 -6.712683 -27.981190 43.960278 -63.058262
 319 -7.723161 3.308323 0.074593 -1.156174 -7.077368 -26.694099 44.565002 -62.904171
 320 -8.658318 6.054830 -0.019121 -1.384975 -7.210184 -26.649050 44.982536 -62.848469
 321 -6.521712 10.560654 -0.088666 -1.488967 -7.036010 -26.642836 45.226665 -62.795212
 322 -15.865313 5.802245 -0.064011 -1.526949 -7.666490 -26.537416 45.153610 -62.786629
 323 -7.997996 1.728813 -0.707651 -1.659267 -7.599194 -25.423347 46.269093 -62.548103
 324 -9.178688 0.288884 -1.053770 -1.715796 -7.619526 -25.192533 46.450459 -62.401176
 325 -4.310525 8.417109 -1.017729 -2.099493 -6.157658 -23.103310 47.551006 -61.747280
 326 4.597359 12.734740 -1.105035 -2.275808 -5.809423 -22.401665 47.470974 -61.959354
 327 -2.825222 8.639336 -0.875791 -2.015894 -6.383242 -23.038952 47.402718 -62.148384
 328 1.310303 5.190866 -0.570919 -2.107776 -6.615956 -22.307371 47.403370 -62.488373
 329 4.734238 5.876194 -0.721557 -2.228217 -6.561872 -21.915422 47.520809 -62.796463
 330 -6.049174 3.753188 -0.596455 -2.087343 -7.123457 -23.419987 47.569389 -62.378292
 331 -1.307893 5.765948 -0.555518 -2.314471 -6.999372 -22.954510 47.982487 -62.883354
 332 6.333930 6.219981 -0.854224 -2.334089 -6.572455 -21.743082 47.969601 -63.186825
 333 -2.214753 5.704880 -0.974959 -2.370978 -6.810672 -22.677572 47.982132 -63.115990
 334 -0.111397 4.171165 -0.990611 -2.093605 -7.126711 -23.010107 48.258781 -62.727295
 335 -7.386254 4.352920 -0.896069 -2.086179 -6.818001 -23.475655 47.954166 -61.824432
 336 5.170024 8.676094 -0.576629 -1.691634 -6.575318 -21.711842 -31.732809 -7.502697
 337 17.283972 -1.185404 -0.740351 -1.336371 67.449287 12.918180 -32.044071 -7.372532
 338 15.564174 4.232800 -0.799554 -0.768747 67.424080 12.915190 -32.031601 -7.380433
 339 13.193814 0.425396 -0.783177 -0.420419 67.399559 12.907466 -31.916559 -7.433851
 340 10.678749 4.365541 -0.830626 -0.609312 67.298058 12.879175 -31.468584 -7.641392
 341 7.264531 9.475955 -0.270202 -0.277482 50.281761 4.620201 -30.567602 -8.074844
 342 9.074718 9.893983 -0.264413 -0.406797 50.235744 4.618387 -30.494576 -8.087062
 343 6.053443 12.167361 -0.357959 -0.372535 50.259800 4.632779 -30.448490 -8.135244
 344 8.093107 13.097937 -0.248356 -0.113155 50.278492 4.645014 -30.455130 -8.216109
 345 13.013110 5.412202 0.144388 -0.240433 37.734009 27.698534 -29.714609 -9.900443
 346 6.831176 11.445119 0.067888 -0.473480 25.934113 32.492359 -29.675444 -9.981592
 347 -9.449206 8.073341 -0.003997 -1.177476 0.369008 -18.960251 15.258967 -13.257607
 348 -9.816417 15.066958 -0.513805 -1.212253 0.796211 -19.290327 15.275782 -13.228877
 349 -14.977098 4.962777 -0.345292 -1.301555 -3.356669 -36.696049 15.773665 -12.657116
 350 -10.898183 14.637489 -0.155702 -1.044831 0.528395 -19.048912 15.753124 -12.670566
 351 -8.384861 2.078537 -0.096313 -0.736303 -0.507055 -19.338760 15.721972 -13.020445
 352 -12.406058 7.583108 -0.023338 -0.763678 0.346542 -18.739891 15.779760 -13.264333
 353 -4.943265 9.824007 -0.131449 -0.219071 0.645216 -18.368553 16.208025 -13.717212
 354 -2.176064 3.450433 0.141526 0.024981 -46.800724 68.648720 37.203598 -27.365929
 355 -0.186741 -0.109373 0.080593 0.079006 -46.973747 68.886375 37.452618 -27.268505
 356 -5.304727 -0.867395 -0.121733 -0.111869 -46.760044 69.694138 37.426594 -27.285635
 357 -0.430193 -1.754477 0.214721 0.059169 -47.069778 69.673660 37.555954 -27.221434
 358 -0.938359 -3.735166 -0.026659 0.409942 -47.604118 69.590675 38.599976 -26.682423
 359 -0.564276 -3.889218 -0.053271 0.250436 -47.700062 69.573540 38.701019 -26.593689
 360 -0.408583 -3.137493 0.160616 0.104096 -47.761173 69.565956 38.730812 -26.608536
 361 -1.586603 -4.586952 0.003997 0.314704 -47.790512 69.531136 38.834267 -26.461164
 362 -5.217089 -4.701839 -0.017167 -0.210349 -49.918362 69.889565 39.258942 -25.932091
 363 -4.525893 -6.958967 0.087385 -0.446504 -49.958076 69.883392 39.302059 -25.872417
 364 -2.629272 -4.859302 -0.064233 -0.606132 -50.378929 69.884758 40.256279 -24.772709
 365 -2.549612 -3.817599 -0.285323 -0.817004 -50.566841 69.867332 40.479233 -24.515396
 366 -2.497298 -6.501479 -0.307086 -0.592501 -50.528187 69.865822 40.489914 -24.465832
 367 -3.027242 -6.549496 -0.607506 -0.801553 -50.444000 69.883347 40.453121 -24.551291
 368 -4.261730 -4.535610 -0.465473 -0.652930 -51.022575 69.795784 40.735596 -24.331060
 369 -0.880368 -1.188451 -0.580044 -1.115935 -51.621819 69.702812 41.488647 -24.002834
 370 -4.907629 -1.846092 -0.527366 -0.915423 -51.578632 69.687759 41.548664 -24.026581
 371 4.816575 1.072132 -0.391981 -0.565216 47.843170 69.817894 41.486721 -23.285297
 372 5.529533 1.721362 -0.140693 -0.921882 47.836994 69.973434 41.702057 -22.924160
 373 7.161215 2.382612 -0.108394 -0.673269 47.844196 69.910011 41.669411 -22.951935
 374 14.510173 -4.286850 -0.362218 -0.555751 49.096222 74.545593 42.219292 -22.237375
 375 14.056046 -2.488142 -0.474535 -0.578054 49.200378 74.537216 42.339470 -22.084610
 376 12.851685 -1.958179 -0.338312 -0.445468 49.141083 74.330994 42.413239 -21.929255
 377 11.515120 -0.817921 -0.135579 -0.430952 48.669033 73.430275 42.511482 -21.663071
 378 9.307272 -1.964758 -0.109723 -0.543650 48.608700 73.421753 42.623234 -21.419237
 379 9.117835 -4.525071 -0.282584 -0.786669 48.507347 73.437943 42.685051 -21.287598
 380 9.527580 -1.822846 -0.114188 -0.434507 48.714256 73.464340 42.759499 -21.096294
 381 8.526669 -2.606457 -0.490494 -0.219488 48.601799 73.425278 42.835167 -20.918573
 382 11.231140 -3.623038 -0.352836 0.228193 49.341434 73.605492 43.007759 -20.354088
 383 12.427376 -0.483452 -0.385323 0.002065 49.518032 73.470070 43.101810 -19.924385
 384 9.883052 -2.624031 -0.419136 0.037973 49.388885 73.005798 43.196770 -19.385592
 385 11.264148 -1.644411 -0.094424 -0.213019 49.315361 73.277702 43.227177 -19.204596
 386 16.434214 -4.505069 0.209808 -0.294968 50.342087 74.103546 43.286861 -18.874220
 387 10.356133 0.009250 0.242124 -0.152080 49.314877 72.527718 43.371841 -18.374229
 388 9.464220 2.640093 0.069298 0.076628 54.609589 62.264885 43.435429 -18.018429
 389 11.581254 -3.399434 -0.110922 0.114803 54.856361 62.383781 43.519844 -17.679684
 390 9.624655 -1.024344 -0.359682 -0.318607 55.084045 62.461517 43.653290 -17.160685
 391 10.679384 2.074958 -0.336311 -0.193046 60.082794 59.554859 43.822529 -16.550360
 392 12.699364 -4.918174 -0.665115 -0.431517 60.476585 59.134773 43.866886 -16.401602
 393 7.454549 5.810163 -0.807161 -0.160433 59.958893 59.646259 48.998363 -5.433704
 394 6.975709 2.321468 -0.829487 -0.200098 59.378445 60.709644 49.101814 -5.289686
 395 5.447282 2.379433 -0.768098 -0.457384 59.269398 60.917564 49.132095 -5.277210
 396 6.202446 1.971886 -1.050940 -0.217738 59.245079 60.981651 49.377380 -4.856229
 397 7.585663 1.241882 -0.967327 -0.333908 59.242245 62.585747 49.851131 -4.570449
 398 6.950127 2.432465 -0.710172 -0.256839 59.235912 62.767025 49.914112 -4.505145
 399 9.498622 0.696024 -0.463042 -0.146181 59.008514 62.928459 49.956833 -4.464978
 400 8.540024 -0.465041 -0.710342 -0.317916 58.770020 62.896721 50.083454 -4.413451
 401 10.104016 -0.525469 -0.971102 -0.373812 59.055191 62.761871 49.919376 -4.489756
 402 8.844290 -2.030390 -1.160918 -0.400497 58.763653 63.110317 49.757214 -3.833363
 403 10.263050 -1.253802 -1.256008 -0.422940 58.494404 63.145229 49.539913 -3.486002
 404 9.346305 3.450194 -1.192065 -0.527788 58.181229 62.944153 49.117714 -2.752354
 405 6.691288 0.799113 -1.643260 -0.566504 57.674301 61.887177 48.984020 -2.418018
 406 8.423885 -2.026194 -1.532825 -0.690696 57.622368 61.973873 48.952801 -2.407780
 407 7.869766 0.808168 -1.703727 -0.444231 57.671112 62.168686 48.851826 -2.442134
 408 9.680954 -1.604564 -1.523734 -0.500968 57.634071 62.143997 48.790531 -2.431880
 409 9.948731 6.401758 -1.080837 -0.616354 62.215870 11.389963 48.214966 -3.058089
 410 8.631297 5.520297 -1.153529 -0.826446 62.193336 10.833867 47.997925 -3.193035
 411 2.001865 11.224461 -1.099615 -1.133370 38.239208 -26.824438 21.699471 27.689104
 412 9.913515 8.948064 -0.996516 -0.835266 37.869915 27.804438 14.942607 39.657490
 413 -13.263552 -1.811013 -0.005823 -0.785399 20.776485 -61.176914 14.632684 38.766411
 414 -15.759141 -1.753448 -0.057437 -0.606541 20.806490 -61.183964 14.605309 38.687729
 415 12.174603 4.921283 -0.972519 -0.702860 62.501831 12.644022 15.180058 41.047569
 416 11.669386 2.740974 -0.993254 -0.865061 62.413139 13.012350 15.132386 41.357029
 417 15.346654 -0.268449 -1.304378 -0.852113 62.492962 13.601854 14.912344 41.645954
 418 12.067674 -1.180023 -1.064481 -1.157237 62.469830 13.738306 15.045238 41.554409
 419 13.828447 -2.338305 -1.139234 -1.274536 62.518108 13.614362 15.177118 41.464985
 420 13.464802 1.512170 -1.069556 -0.790358 62.578041 13.160239 15.458076 41.228264
 421 12.930470 3.447636 -1.010638 -0.734416 62.723095 12.962421 15.558765 41.026497
 422 14.148822 -0.667236 -1.209753 -0.943534 62.585785 13.376345 15.682184 41.313465
 423 14.325188 3.869401 -1.008097 -0.756925 62.655842 12.955572 15.910235 41.289448
 424 8.696307 6.047845 -1.492075 -1.108161 62.168919 12.111801 16.126249 41.579330
 425 9.008052 10.007412 -1.532732 -0.802357 62.081635 11.872981 16.252195 41.645477
 426 -3.837438 9.986910 -1.851800 -1.313659 37.872700 -27.667091 20.631422 27.931986
 427 -10.314707 4.262537 -1.856821 -1.376573 -3.801462 -62.261410 20.642349 27.982351
 428 -4.924154 4.807037 -1.905554 -0.959525 -2.779395 -61.971569 20.795736 28.319466
 429 -9.806302 7.925780 -1.936077 -0.640657 -2.733609 -61.921211 20.744097 28.765234
 430 4.351747 14.121925 -1.702805 -0.798221 38.200680 -26.872599 21.598711 28.798649
 431 -1.052077 14.066191 -1.914386 -0.884563 38.191196 -26.922966 21.545004 28.951481
 432 -8.781216 6.271068 -1.384157 -1.139896 1.978366 -59.602818 21.043413 29.735893
 433 -14.242361 10.624172 -1.319499 -1.021401 2.268504 -59.493599 21.053759 29.798706
 434 -15.660635 5.732772 -0.936403 -0.787936 2.637606 -59.388268 21.093910 29.875813
 435 6.485201 14.789293 -0.892925 -0.964563 28.593121 -25.269268 21.736427 32.501312
 436 12.846317 4.598351 -1.071023 -0.914064 69.513733 -35.792614 21.536655 34.107681
 437 5.242533 8.138022 -0.670255 -1.252869 71.205063 -20.801620 21.492916 34.502899
 438 -8.178882 1.638589 -0.606398 -1.248117 64.536270 -23.999754 21.485809 34.613056
 439 14.705039 -0.305625 -1.587944 -0.888930 69.424599 -35.620472 21.612278 33.499901
 440 9.887663 5.621569 -1.955659 -1.109231 68.760033 -34.370155 21.654121 33.237106
 441 -12.644048 7.867319 -1.721747 -0.743713 -1.815385 -17.621115 22.022625 30.516655
 442 -14.779918 4.421666 -1.845543 -0.265013 2.673465 -59.429779 21.807981 30.299938
 443 -10.045181 9.284719 -1.613833 -0.832263 -1.552262 -17.509502 22.385643 30.516850
 444 -6.855229 12.079526 -2.054333 -0.734091 37.662228 -28.753691 22.739923 30.719633
 445 0.408875 12.528401 -1.998536 -0.700394 37.753510 -28.443859 23.464947 30.997629
 446 2.103580 10.927206 -1.705214 -0.687203 37.784203 -28.382118 23.513872 31.026123
 447 -7.927021 8.709950 -1.717948 -0.614809 -1.429766 -17.451616 23.467833 30.954390
 448 -2.785166 12.215794 -2.564290 -0.376346 37.757004 -28.500011 25.655035 32.259323
 449 6.597984 9.139436 -2.207969 -0.477277 67.904289 -34.260231 25.852325 32.769081
 450 11.347480 4.499500 -2.126641 -0.578855 68.704567 -34.362881 25.922703 32.817387
 451 3.424552 4.581355 -2.800731 -0.360518 67.040688 -34.079865 26.389912 32.216751
 452 5.660425 3.112219 -2.874649 -0.202427 67.026970 -34.088348 26.447411 32.246441
 453 2.644427 7.827534 -2.865064 -0.423598 66.913734 -34.072166 26.354107 32.025604
 454 2.703841 8.757798 -2.734126 -0.629154 66.875046 -34.062954 26.420790 31.776569
 455 -0.925753 3.772764 -2.540244 -0.719627 66.750381 -34.029022 26.467207 31.586542
 456 -8.707148 4.119431 -2.568139 0.060353 -4.463940 -62.769241 8.990868 106.749496
 457 -10.544997 -2.385321 -2.230056 0.044789 -5.721352 -63.913296 8.706435 106.317810
 458 -8.865619 -1.996912 -2.376440 0.206378 -5.588040 -63.703766 8.628468 106.241112
 459 -7.631578 -2.631122 -2.382525 0.252034 -5.538580 -63.630787 8.638313 106.589615
 460 -8.674890 -1.583203 -2.353765 0.290807 -5.826395 -63.916447 7.952177 107.947624
 461 -8.904964 -3.878062 -2.491008 0.416393 -5.679061 -63.742634 7.811052 108.070541
 462 -8.063563 -2.935390 -2.027936 0.214079 -8.536320 -64.571136 7.501538 108.396049
 463 -8.755892 -3.944601 -1.942193 0.460456 -8.517381 -64.698135 7.501928 108.454613
 464 -7.344463 -4.808172 -2.181682 0.452958 -8.419291 -64.804443 7.269011 108.526527
 465 -7.111934 -3.251955 -2.029816 0.111249 -8.586315 -64.444038 7.217844 108.488998
 466 -7.339456 -3.321200 -2.210669 0.058148 -8.573399 -64.639336 6.835057 108.414543
 467 -6.068363 -4.325543 -2.509990 0.302105 -8.011883 -65.735664 6.094663 107.840172
 468 -6.733732 -3.144336 -2.386810 0.319283 -7.760821 -65.709137 5.773324 107.490921
 469 -7.583898 -3.020839 -2.084129 0.226253 -8.116116 -65.482346 5.527954 107.127869
 470 -8.678348 -2.936941 -1.762076 0.176537 -7.484505 -66.146019 5.269332 106.793701
 471 -6.539736 0.026190 -2.279164 0.474258 -5.927597 -66.487206 6.598037 104.336678
 472 -8.735003 -0.773946 -2.255644 0.535000 -6.129393 -65.053192 7.560115 104.218140
 473 -8.235121 -2.548260 -2.246216 0.342890 -6.179955 -65.360466 7.764817 104.325371
 474 -7.103217 -2.255830 -2.771426 0.653274 -6.244373 -66.023056 7.568988 103.955208
 475 -6.192682 -0.112660 -2.465340 0.471387 -5.985198 -66.209663 7.648522 103.765854
 476 -5.233577 -1.462712 -2.333702 0.431803 -5.917285 -66.322792 7.642182 103.683128
 477 -6.707572 -5.454739 -2.441937 0.710425 -8.482162 -66.846672 6.523997 103.776649
 478 -6.763486 -5.301325 -2.625627 0.419000 -9.017748 -68.327248 6.285073 103.495239
 479 -8.029150 -4.909574 -2.680176 0.127456 -8.895940 -68.283707 6.114980 103.339966
 480 -7.053739 -6.882889 -2.361600 0.487315 -10.119687 -75.791954 5.383179 102.906570
 481 -3.687641 -3.732894 -2.391199 0.460246 -11.170124 -77.447586 4.730459 102.576866
 482 -4.046268 2.488792 -2.389569 0.552696 -11.850673 -78.439796 3.910041 101.720749
 483 -2.720339 0.889622 -2.290771 0.289892 -11.823973 -78.371544 3.779889 101.834854
 484 -3.591086 -2.764448 -2.581155 0.314233 -11.308071 -77.301994 3.467992 102.348007
 485 -6.592167 -4.359130 -2.153226 0.275042 -11.251278 -76.957993 3.437516 102.425629
 486 -4.695017 -5.370466 -2.200512 0.242870 -11.063484 -77.377213 3.099974 102.935616
 487 -7.588424 -3.118126 -2.473864 -0.117118 -11.358397 -76.622757 2.663918 103.616264
 488 -12.894473 -1.825115 -2.389411 0.387327 -7.875880 -71.290588 2.558974 104.470230
 489 -9.811774 -3.345774 -2.547534 0.316878 -8.004910 -71.444656 2.523948 104.312363
 490 -6.611166 -3.822726 -2.721928 0.471916 -13.375643 -72.932724 -0.469193 104.166801
 491 -8.003609 -4.467433 -2.962105 0.498834 -13.514088 -73.031609 -0.646786 104.029289
 492 -3.808048 1.766370 -2.711742 -0.237996 -13.834256 -75.991623 -1.508973 102.186348
 493 -5.236887 0.181540 -2.825597 0.195953 -13.834846 -75.972404 -1.383816 102.179810
 494 -5.401129 -4.311705 -2.551748 0.104460 -12.499555 -73.118019 -0.329424 101.949173
 495 -5.789671 -7.394846 -2.536330 -0.039697 -11.388694 -73.679169 -0.058749 101.706367
 496 -7.303291 -4.312115 -2.638506 0.205103 -12.119814 -72.685684 0.039927 101.862160
 497 -7.094811 -2.531315 -2.420911 0.111385 -12.365428 -72.475060 0.479259 102.314339
 498 -5.950160 -4.220967 -2.783056 0.276663 -11.871809 -72.690872 0.388389 102.257080
 499 -6.669846 -3.585653 -2.636791 0.265165 -12.350897 -72.209000 0.630027 104.271675
 500 -7.384008 -4.995852 -2.479137 0.269920 -12.599782 -71.866425 0.205794 104.379601
 501 -8.505865 -0.596042 -2.801461 0.104660 -13.092955 -71.875984 -0.052169 103.261986
 502 -7.161316 -4.988091 -2.528841 0.078940 -10.876787 -74.013397 0.973193 100.704384
 503 -5.051561 -6.151725 -2.524567 0.171403 -11.141123 -74.114487 1.047868 100.744865
 504 -3.957869 -5.421037 -2.593125 0.005007 -11.155502 -74.289467 1.038816 100.833168
 505 -4.754741 -3.874136 -2.592581 0.236366 -11.565623 -74.420135 1.010478 100.965996
 506 -5.987152 -5.652750 -2.460841 0.403090 -10.937948 -73.827377 0.936377 101.344765
 507 -6.078607 -4.342213 -2.746714 0.160137 -11.523028 -73.116219 0.930798 103.806244
 508 -5.788414 -3.864623 -2.789111 0.164948 -8.651315 -73.325485 0.892322 104.281082
 509 -5.145702 -4.031904 -2.786927 0.353716 -11.856088 -71.861168 0.754892 104.347290
 510 -6.744299 -4.237382 -2.676709 0.397479 -11.439158 -71.272018 0.046909 105.481613
 511 -4.972152 -3.264443 -2.646822 0.434898 -11.918486 -71.153534 0.007185 105.542709
 512 -6.092741 -0.640536 -2.707498 0.249410 -11.914179 -69.306259 -2.157393 106.182381
 513 -5.035793 -3.653365 -2.612564 0.230184 -8.484835 -73.993332 -2.757758 105.883232
 514 -5.854400 -6.898455 -2.138713 0.343282 -6.867891 -75.224670 -5.163309 104.030273
 515 -5.232331 -5.435535 -2.073503 0.126408 -6.801927 -75.308006 -5.292718 104.065590
 516 -4.998114 -5.272720 -2.203361 0.185730 -6.528861 -75.595467 -5.304974 104.048645
 517 -4.947964 -5.748010 -1.831659 -0.151211 -6.068995 -76.181358 -5.517025 104.498230
 518 -5.860970 -4.472261 -1.946931 -0.050917 -6.083892 -76.121208 -5.437195 104.676147
 519 -5.506442 -4.071399 -2.063430 0.140501 -6.246042 -75.691910 -5.196103 104.800941
 520 -5.619058 -3.086432 -1.895802 -0.107337 -6.228556 -75.480499 -4.945833 104.867203
 521 -6.700479 -5.329842 -2.015917 0.112231 -6.418833 -75.383049 -4.403466 105.076111
 522 -6.159075 -5.576558 -2.201456 -0.021311 -6.440286 -75.198311 -4.328713 105.062790
 523 -6.767910 -4.506799 -2.260485 0.522096 -8.408225 -73.125870 -2.446999 105.998779
 524 -9.255616 -5.577842 -2.550933 0.490442 -8.245767 -72.435432 -2.019543 106.233032
 525 -8.984619 -5.452180 -2.344810 0.461531 -8.191968 -71.879593 -1.244653 106.589371
 526 -9.277228 -1.784385 -2.228997 0.342600 -9.058468 -65.714607 0.492674 107.323708
 527 -7.517610 -2.468700 -2.448999 0.603705 -11.467928 -68.917946 0.376110 107.414154
 528 -6.727860 1.715496 -2.467515 0.327936 -11.914532 -68.306984 0.255563 108.057869
